age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
32,white-collar,married,university.degree,no,yes,no,telephone,summer,fri,562,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
31,white-collar,married,university.degree,no,yes,no,telephone,summer,fri,422,5,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
29,white-collar,single,high.school,no,yes,no,telephone,summer,fri,17,4,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
46,self-employed,married,professional.course,no,yes,no,telephone,summer,fri,174,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
45,white-collar,divorced,below high-school,no,yes,no,telephone,summer,fri,261,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
53,white-collar,married,below high-school,no,no,no,telephone,summer,fri,122,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
34,white-collar,married,high.school,no,yes,yes,telephone,summer,fri,165,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
57,retired,married,university.degree,no,yes,no,telephone,summer,fri,59,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
29,white-collar,divorced,high.school,no,no,no,telephone,summer,fri,103,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
27,blue-collar,single,below high-school,no,yes,yes,telephone,summer,fri,187,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
46,blue-collar,married,professional.course,no,no,no,telephone,summer,fri,286,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
36,white-collar,married,high.school,no,no,no,telephone,summer,fri,52,4,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
46,white-collar,married,professional.course,no,no,yes,telephone,summer,fri,197,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
37,blue-collar,married,university.degree,no,yes,no,telephone,summer,fri,262,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
33,white-collar,married,professional.course,no,no,no,telephone,summer,fri,100,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
33,white-collar,married,professional.course,no,yes,no,telephone,summer,fri,350,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
39,white-collar,married,university.degree,no,yes,no,telephone,summer,fri,30,24,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,blue-collar,married,below high-school,no,no,yes,telephone,summer,fri,213,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
43,blue-collar,married,below high-school,no,no,no,telephone,summer,fri,207,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
32,blue-collar,married,professional.course,no,no,no,telephone,summer,fri,24,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
38,white-collar,married,professional.course,no,no,no,telephone,summer,fri,36,24,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
37,unemployed,married,below high-school,no,no,no,telephone,summer,fri,139,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,blue-collar,single,below high-school,no,no,no,telephone,summer,fri,322,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
37,white-collar,single,high.school,no,yes,yes,telephone,summer,fri,190,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
41,blue-collar,married,below high-school,no,no,no,telephone,summer,fri,1085,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes
35,white-collar,single,university.degree,no,no,yes,telephone,summer,fri,159,9,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
34,white-collar,married,university.degree,no,no,no,telephone,summer,fri,191,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
34,blue-collar,divorced,professional.course,no,no,no,telephone,summer,fri,10,23,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
53,white-collar,divorced,university.degree,no,no,no,telephone,summer,fri,1330,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
45,white-collar,married,high.school,no,no,no,telephone,summer,fri,48,5,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
34,white-collar,single,high.school,no,no,no,telephone,summer,fri,236,7,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
47,white-collar,married,below high-school,no,yes,no,telephone,summer,fri,503,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
31,white-collar,married,high.school,no,no,yes,telephone,summer,fri,108,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
39,white-collar,married,university.degree,no,no,no,telephone,summer,fri,47,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
35,blue-collar,single,below high-school,no,no,no,telephone,summer,fri,319,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
37,blue-collar,single,professional.course,no,yes,no,telephone,summer,fri,42,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
43,white-collar,single,below high-school,no,yes,no,telephone,summer,fri,461,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
36,blue-collar,married,below high-school,no,yes,no,telephone,summer,fri,86,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
38,white-collar,married,university.degree,no,no,no,telephone,summer,fri,197,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
53,white-collar,divorced,university.degree,no,no,no,telephone,summer,fri,80,5,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
28,white-collar,married,high.school,no,no,no,telephone,summer,fri,113,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
35,white-collar,single,below high-school,no,yes,yes,telephone,summer,fri,613,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
33,white-collar,married,professional.course,no,no,no,telephone,summer,fri,1271,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
37,white-collar,married,university.degree,no,no,no,telephone,summer,fri,155,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
35,white-collar,married,university.degree,no,no,no,telephone,summer,fri,466,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
31,unemployed,married,university.degree,no,no,no,telephone,summer,fri,298,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
50,self-employed,married,university.degree,no,yes,no,telephone,summer,fri,306,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
34,self-employed,single,professional.course,no,no,yes,telephone,summer,fri,85,4,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,white-collar,single,university.degree,no,no,no,telephone,summer,fri,298,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
47,white-collar,married,university.degree,no,no,no,telephone,summer,fri,143,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
56,white-collar,married,high.school,no,yes,no,telephone,summer,fri,21,20,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
46,white-collar,married,high.school,no,no,no,telephone,summer,fri,354,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
38,unemployed,married,below high-school,no,no,no,telephone,summer,fri,56,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
36,white-collar,divorced,high.school,no,yes,yes,telephone,summer,fri,354,5,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
36,blue-collar,married,high.school,no,no,yes,telephone,summer,fri,164,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
39,unemployed,married,professional.course,no,yes,no,telephone,summer,fri,136,6,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
31,white-collar,married,high.school,no,yes,no,telephone,summer,fri,303,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
30,white-collar,divorced,below high-school,no,no,no,telephone,summer,fri,158,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
39,white-collar,married,professional.course,no,yes,no,telephone,summer,fri,118,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
41,white-collar,married,university.degree,no,no,yes,telephone,summer,fri,145,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
29,white-collar,married,university.degree,no,no,no,telephone,summer,fri,39,4,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
50,self-employed,married,below high-school,no,yes,no,telephone,summer,fri,82,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
36,white-collar,married,high.school,no,no,no,telephone,summer,fri,355,4,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
43,blue-collar,married,below high-school,no,yes,no,telephone,summer,fri,151,6,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
31,white-collar,married,university.degree,no,yes,no,telephone,summer,fri,59,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
33,white-collar,single,university.degree,no,yes,no,telephone,summer,fri,342,10,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,white-collar,single,high.school,no,no,no,telephone,summer,fri,207,4,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
41,white-collar,divorced,below high-school,no,yes,no,telephone,summer,fri,128,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
43,white-collar,married,high.school,no,yes,yes,telephone,summer,fri,304,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
40,blue-collar,married,high.school,no,no,no,telephone,summer,fri,42,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
40,white-collar,married,below high-school,no,no,no,telephone,summer,fri,27,4,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
39,blue-collar,single,below high-school,no,no,yes,telephone,summer,fri,396,4,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,white-collar,single,university.degree,no,yes,no,telephone,summer,fri,520,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
32,blue-collar,married,below high-school,no,no,no,telephone,summer,fri,93,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
43,white-collar,divorced,university.degree,no,no,no,telephone,summer,fri,70,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
38,white-collar,married,professional.course,no,yes,no,telephone,summer,fri,95,4,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
34,white-collar,single,professional.course,no,no,no,telephone,summer,fri,392,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
44,white-collar,divorced,university.degree,no,yes,no,telephone,summer,fri,25,6,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
34,white-collar,married,university.degree,no,no,no,telephone,summer,fri,94,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
35,white-collar,married,below high-school,no,yes,no,telephone,summer,fri,197,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
25,blue-collar,single,high.school,no,yes,no,telephone,summer,fri,446,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
31,self-employed,married,high.school,no,yes,no,telephone,summer,fri,100,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
29,white-collar,married,university.degree,no,no,yes,telephone,summer,fri,252,4,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
27,self-employed,single,university.degree,no,no,yes,telephone,summer,fri,100,4,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
27,white-collar,single,professional.course,no,no,no,telephone,summer,fri,112,5,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
54,blue-collar,married,below high-school,no,no,no,telephone,summer,fri,28,6,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
29,white-collar,married,professional.course,no,no,no,telephone,summer,fri,145,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
32,white-collar,married,below high-school,no,no,no,telephone,summer,fri,82,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
25,blue-collar,married,below high-school,no,no,no,telephone,summer,fri,152,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
40,white-collar,married,university.degree,no,yes,no,telephone,summer,fri,606,5,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
34,white-collar,married,university.degree,no,no,no,telephone,summer,fri,288,12,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
33,blue-collar,married,below high-school,no,yes,no,telephone,summer,fri,135,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
40,white-collar,divorced,high.school,no,yes,no,telephone,summer,fri,685,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes
37,self-employed,married,below high-school,no,no,no,telephone,summer,fri,50,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
37,unemployed,married,professional.course,no,no,no,telephone,summer,fri,119,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
52,blue-collar,married,below high-school,no,yes,no,telephone,summer,fri,160,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
39,white-collar,married,university.degree,no,yes,no,telephone,summer,fri,23,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
30,white-collar,married,university.degree,no,no,no,telephone,summer,fri,75,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
39,white-collar,married,university.degree,no,yes,yes,telephone,summer,fri,383,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,white-collar,married,high.school,no,yes,yes,telephone,summer,fri,26,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,white-collar,married,high.school,no,yes,no,telephone,summer,fri,174,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
36,blue-collar,single,high.school,no,yes,no,telephone,summer,fri,61,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,self-employed,married,university.degree,no,yes,no,telephone,summer,fri,59,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
58,retired,married,below high-school,no,no,no,telephone,summer,fri,33,2,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
38,white-collar,married,below high-school,no,no,no,telephone,summer,fri,31,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
25,white-collar,married,university.degree,no,yes,no,telephone,summer,fri,109,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
32,unemployed,divorced,below high-school,no,no,yes,telephone,summer,fri,19,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
49,white-collar,single,high.school,no,yes,no,telephone,summer,fri,68,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,self-employed,single,university.degree,no,yes,no,telephone,summer,fri,491,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
59,blue-collar,married,below high-school,no,yes,no,telephone,summer,fri,127,1,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
32,blue-collar,married,university.degree,no,yes,no,telephone,summer,fri,1291,3,0,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
29,self-employed,single,university.degree,no,no,no,telephone,summer,mon,221,10,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
45,blue-collar,married,below high-school,no,yes,no,telephone,summer,mon,214,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,blue-collar,single,below high-school,no,yes,yes,telephone,summer,mon,123,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
26,white-collar,single,high.school,no,no,yes,telephone,summer,mon,74,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
47,self-employed,married,university.degree,no,yes,no,telephone,summer,mon,82,2,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,white-collar,single,university.degree,no,yes,no,telephone,summer,mon,164,2,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
26,white-collar,single,high.school,no,yes,no,telephone,summer,mon,256,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
46,blue-collar,married,below high-school,no,no,no,telephone,summer,mon,86,2,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
48,white-collar,married,professional.course,no,yes,no,telephone,summer,mon,358,3,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,self-employed,married,below high-school,no,yes,no,telephone,summer,mon,107,3,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31,blue-collar,married,below high-school,no,yes,yes,telephone,summer,mon,238,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
34,blue-collar,married,professional.course,no,yes,no,telephone,summer,mon,38,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,blue-collar,married,below high-school,no,no,no,telephone,summer,mon,78,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
45,blue-collar,single,below high-school,no,yes,no,telephone,summer,mon,113,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,self-employed,married,university.degree,no,yes,no,telephone,summer,mon,529,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,white-collar,divorced,university.degree,no,yes,no,telephone,summer,mon,464,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,blue-collar,single,below high-school,no,yes,no,telephone,summer,mon,108,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,blue-collar,married,high.school,no,no,no,telephone,summer,mon,181,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,white-collar,married,below high-school,no,no,no,telephone,summer,mon,226,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
48,white-collar,married,professional.course,no,yes,no,telephone,summer,mon,85,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,white-collar,single,university.degree,no,yes,no,telephone,summer,mon,540,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,white-collar,married,university.degree,no,yes,no,telephone,summer,mon,196,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
47,white-collar,married,below high-school,no,no,yes,telephone,summer,mon,74,2,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
26,white-collar,married,below high-school,no,no,no,telephone,summer,mon,123,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,white-collar,married,university.degree,no,no,yes,telephone,summer,mon,232,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
41,blue-collar,married,below high-school,no,yes,no,telephone,summer,mon,157,2,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
45,white-collar,married,university.degree,no,yes,no,telephone,summer,mon,216,5,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30,blue-collar,divorced,below high-school,no,no,no,telephone,summer,mon,79,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,white-collar,married,professional.course,no,no,no,telephone,summer,mon,220,4,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,white-collar,married,university.degree,no,no,no,telephone,summer,mon,140,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
42,white-collar,divorced,below high-school,no,yes,no,telephone,summer,mon,163,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
35,self-employed,divorced,high.school,no,yes,no,telephone,summer,mon,77,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,white-collar,single,university.degree,no,no,no,telephone,summer,mon,1055,10,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
56,retired,married,below high-school,no,yes,no,telephone,summer,mon,772,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,self-employed,married,university.degree,no,no,yes,telephone,summer,mon,72,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,white-collar,married,high.school,no,no,yes,telephone,summer,mon,422,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
43,white-collar,divorced,professional.course,no,yes,no,telephone,summer,mon,99,3,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
25,white-collar,married,high.school,no,yes,no,telephone,summer,mon,174,9,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
24,white-collar,single,professional.course,no,yes,yes,telephone,summer,mon,233,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
59,retired,married,below high-school,no,yes,yes,telephone,summer,mon,322,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,white-collar,single,university.degree,no,no,no,telephone,summer,mon,443,2,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40,white-collar,married,professional.course,no,yes,no,telephone,summer,mon,217,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
27,white-collar,married,high.school,no,no,no,telephone,summer,mon,257,2,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
48,blue-collar,married,below high-school,no,no,no,telephone,summer,mon,254,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,white-collar,divorced,university.degree,no,no,no,telephone,summer,mon,83,1,0,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
